in	0.63 0.01 0 0 0.05 0 0.01 23.83 0 0 6.05 0 0 0 0 0 0 0 0.01 0.02 0.01 0 2.54 0 0 0 0 0 0.01 0 0 0 0 0 0.29 0 0 0 0 0 0.14 0 0 0.32 0 0.02 0 0.02 0.04 0
removeelement	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.99 0 0 0 0 0 0 0
detach	0 0 0 0 0 0 0 0 0 0 0.01 0 0 0 3.97 0 0 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01 0 0 0 0 0 0 0
from	0.03 0.04 0 0 0 0 0 0.03 0 0 0 0 0 0.06 0 0 0 0 0.04 0 0 0 0 0 0 0 0 0 0.02 0 0.02 0 0 0 0 0 0.05 0 0.02 0 0 0.02 0.52 0.06 0 0 0 0.03 0 0.06
fire	0.02 0.03 0 0 0 0 0 0.02 0 0 0 0 0 0.07 0 0 0 0 0.04 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0.06 0 0.02 0 0 0.03 0.62 0.05 0 0 0 0 0 0.02
then	0.11 0.01 0 0 0 0 0 0.06 0 0 0 0 0 0.07 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0.02 0 0.02 0 0 0 0 0 0.01 0 0.08 0 0 0.01 0.46 0.06 0 0 0 0.02 0 0.05
clean	0.01 0 0 0 0 0 0 0.05 0 0 0 0 0 0.04 0 0 0.01 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0.03 0 0 0 0 0 0.02 0 0.01 0 0 0.01 0.73 0.03 0 0 0 0.01 0 0
up	0 0.47 0 0 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0.08 0.01 1.38 0 0 0 0 0 0
closed	0.07 0.02 0 0 0 0 0 0.05 0 0 0 0 0 0.03 0 0 0 0 0.03 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0.01 0 0.02 0 0.01 0 0.6 0.04 0.01 0 0 0.02 0 0.04
remove	0 0 0 0 0 0.03 0 0 0 0 0 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0.01 0 0 0 0 0 0.17 0 0 0.03 0.01 0 0.02 0.15 0 0.01 0 0.36 0 1.91
support	0 0 0 0 0 0 6.66 0 0 0 0 0 0 0 0 0.08 0 0 0 0 0 0 0.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0 0 0 0 0 0 12.21
transition	0 0 0 0 0 0 11.53 0 0 0 0 0 0 0 0.01 0 0 0 0 0 0 1.16 0 0 0 0 0.01 0 0 0 0 0 0 0 0 0 0 0 15.21 0 0.08 0 0 0 0 0 0 0 0 0
hasclass	0 0 0 0 0.05 0 0 0 0 0.18 0.03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04 0 0 0 0 0 0 0 0 0 0.01 0 0 0 0 0 0 0.04 0 0 0 0 0 25.65
fade	0 0 0 0 0 0 0 0 0 0.19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.81
one	0.01 0 0 0 0 0 0.11 13.08 0 0 0 0 0 0.21 0 0 0.75 0 0 0 0.19 0 0 0 0 0 0 0 0 0 0 0 0 0 1.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
bstransitionend	0 0 0 0 0 0 0 0 0 0 0.07 0.04 0 0 0 0 0 0.05 7.09 0 0 0.02 0 0 0 0 0 0 0 0.02 0 0 5.69 0.01 0 0 0 0 0 0 0 0 0.01 0 0 0 0 0 0 0
emulatetransitionend	0 6.66 0 0 0 0 0 0 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0 0 0 0 0 0 0 0 0 0 0 5.31 0 0
button	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0
buttons	0.19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.81 0
public	0.02 0 0 0 0 0 0 0 0 0 0.03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.94 0 0 0 0 0 0 0 0 0 0 0 0.01 0
isloading	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.43 0 0 0 0 0 0 0 0 0 3.57 0
loadingtext	0.45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.55 0
loading	0.07 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.03 0 0.07 0 0 0 0 0.01 0.07 0 0.03 0 0 0 0 0 0 0 0.08 0 0 0.26 0 0 0 0 0 0.02 0.31 0.04
setstate	0.69 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.31 0 0 1 0 0 0 0 0 0 0 0
state	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0
d	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.97 0 0 0 0 0 0 0 0
disabled	0.06 0 0 0 0 0 0 0 0.01 0 0 0 0 0.07 0 0 0 0 0 0 0 0 0.01 0 0 0 0 0 1.96 0 0.1 0 0 0 0 0 0.02 0 0.01 0 2.99 0.61 0 0 0 0 0 0 0.16 0
val	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0
input	0.81 0 0 0 0 0 0 0 0.01 0 0 0 0.01 0 0 0 0.04 0 0.01 1.19 0.03 0.01 0 0 0 0 0 0 7.65 0 0.01 0 0 0 0 0 0 0.05 0 0 0.02 0 0 0 0 0.01 0.05 0 4.1 0
html	0.67 0 2.61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0 0.01 0 0 0 0 0 0.08 0 0.02 0 0 0 0 0 0.04 0 0 0 0 0.22 0 0 6.18 0 0 0.01 0.15 0
text	0.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0.98 0 0 0 0 0 0 0 0.01 0 0 0 0 0 0.01 0 0 0 0.01 0.01 0 0 0 0 2.68 0 0 0.12 0 0 0 0 0 0 0.09 0.05
resettext	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.52 0 0 0 0 0 0.57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.91 0
push	0.03 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0 0 0 0 0 0 0.03 0 0.98 0 0 0.41 0.03 0 0.01 0 0 0 0 0 0.38 0 0.78 0 0 0.14 0 0 0 0 0 0.02 0.17 0
to	0.01 0 0.02 0 0.01 0 0 0 0 0 0 0 0.23 0.14 1.88 0 0 0 0.76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04 0 0 0 0 0.02 0.64 0 3.79 0 2.58 0 0 5.88 0 0 0
loop	0.02 0.59 0 0 0 0.02 0 0 0.01 0 0.01 0 0.04 0.02 0 0.05 0 0 0 0 0.02 0 0 0 0 0 0 0 0.02 0 0 0 0.06 0 0.02 0 0.66 0 0.05 0 0 0.11 0 0 0 0 0 0.23 0.07 0
allow	0.08 0 0 0 0 0 0 0 0.01 0 0 0 0 0 0 0 0 0 0 0 0.01 0 0.07 0 0 0 0 0.01 0.04 0 0.02 0 0 0 0 0 0 0 0.02 0 0 0.37 0 0 0.01 0 0 0 0.36 0
forms	0.14 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0.05 0 0 0 0 0 0.04 0 0.03 0 0 0 0 0 0.03 0 0.05 0 0 0.27 0 0 0 0 0 0.02 0.29 0.04
submit	0.1 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0 0.07 0 0.01 0 0 0 0.09 0 0.02 0 0 0 0 0 0.01 0 0.07 0 0 0.31 0 0 0.02 0 0 0.02 0.23 0.02
true	0 0 0 0 0 0 0.01 0 0 0 0 0 0 0 0 0 0 0.11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0 0 0 0 0.01 0 0 0 0 0 0 0 0 18.04 0 5.82
else	0 0 0.03 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0.29 0 0 0 0 0 0 0 0 0 0 0.03 0.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20.23 0 0
removeattr	0 0 0.01 0 0 0 0 0 1.13 0 0 0 0 0 0.01 0 0 0 0 0 0.01 0 0.01 0 0 0 0 0 0.03 0.03 0.01 0 0 0 0 0.01 0.52 0 0.11 0 0 0.05 0 0 0 0 0 0 0.04 0.03
toggle	0 0 0 0 0.12 0 0 0 0 0 0 0 0 3.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33.17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0 0 0 0
changed	3.96 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
find	0 0 0 0 0 0 0 0 0 0 0 0 0 1.81 0 0.01 0 0 0 0 0 0 20.62 0 0 0 0 0 0.21 0 0 0 0 0 0 3.85 0 0 0 0 0 0 0 0 0 0.48 0.02 0 0 0
prop	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0
type	0 0 0 0 0.01 0 0 0 33.2 0 0 0 0 0 0 0 0 0 0 0 0 0 2.73 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0.02 0 0 0 0 2.97 0 0.01 0 0.01 0 0
radio	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
checked	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
active	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20.43 0 0 0 0 0 0 0 0 0 0 0 0 0 0.35 10.78 0 0 0 0 0 0 0 21.17 0 1.27 0
checkbox	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.46 0 0 0 0 0 0 1.34 0
toggleclass	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0 4.99 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
change	0.23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04 0 0.06 0 0 0 0 0 0.1 0 0.01 0 0 0 0 0 0.01 0 0.05 0 0 0.25 0 0 0 0 0 0.01 0.23 0.01
aria	0 0 0 0 0 0 0 0.01 0.01 0.05 0 0 0 0 0 0 0 0 0 0 0.01 0.01 0 0 0 0 0 0 13.87 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0
pressed	0.15 0 0 0 0 0 0 0 0.04 0 0 0 0 0 0 0 0 0 0 0 0.06 0 0.06 0 0 0 0 0 0.06 0 0.03 0 0 0 0 0 0 0 0.04 0 0 0.29 0 0 0 0 0 0.05 0.2 0.02
btn	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.2 0
focus	0 0 0 0 0 0 0 0 0 0 13.14 0 0 0 0 0.15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0 0 0 0 0 0.01 0.01 0 3.44 0 0 0 0.24 0 0 0 0
blur	0.09 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0 0.04 0 0 0 0 0 0.12 0 0.01 0 0 0 0 0 0.01 0 0.07 0 0 0.29 0 0 0 0 0 0.04 0.3 0.01
test	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.55 0 0 0 0 0 0 0 0 0.44 0 0 0 0
carousel	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 44.92 0 0 0
indicators	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.08 0 0 0 0 4.92 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
paused	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sliding	0 0 0 0 0 0 0 0 0 0 0 0 0.01 0 0 0 2.59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.4 0 0 0
interval	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.98 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0
items	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
keyboard	0 0 0 0 0 0.04 0 0 0 0 0 0 0 0.49 0 0.03 0.38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.05 0 0 0 0 0 0 0.01 0 0
keydown	0 0 0 0 0 0 0 0.01 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.98 0 0 0 0 0 0 0 0 0
pause	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0
hover	0 0 0 0 0 0 0 0 7.97 0 0 0 0 0 0 0 0 0 0 0.01 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ontouchstart	0 0.04 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.88 0 0.04 0.16 0 0 0 0 0 0.16 0 0 0 0 0 0 0 0 0 0 0 0.12 0 0 0.01 0 0.44 0.02 0.01 0 0.1
documentelement	0 0 0 0 0.01 0 0.02 0 0 0.08 0 0 0 0 0 1.66 0.01 0.03 0 0.28 0.14 0.02 0 0.37 0.03 0 0 0.07 0 0 0.01 0 0.01 0 0.03 0.04 3.87 0.04 0.02 0 0.16 0 0 0.01 0 0.02 0.01 0 0 0.06
mouseenter	0 0.11 0.01 0 0 0 0 0 0.05 0.02 0.02 0 0.01 0 0.01 0 0.01 0.02 0 0.02 0.25 0.02 0 0 0 0 0 0 0.01 0.03 0 0 0 0.03 0 0 0 0.03 0.03 0 0.02 0 0 0 0 0 0.03 0.95 0 0.32
mouseleave	0 0 0.02 0 0 0 0 0.01 0.26 0.01 0.04 0 0 0 0 0.01 0.07 0.04 0.01 0 0.53 0.03 0.01 0 0 0 0 0 0 0.03 0.15 0.03 0.01 0.03 0.01 0.04 0 0.06 0 0 0.01 0 0 0.02 0 0 0.07 0.5 0 0
cycle	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0
wrap	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.95 0 0 0
textarea	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.77 0 0 0.06 0 0 0 0 0 0
i	0 0 0 0 0.13 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0.43 0 0 0 0 0 0 0.01 0 0 0 0 0 0 0 0 15.02 0 0 0 0 2.37 0 0 0 0 0 0.01 0.01 0 0
tagname	0 0.01 0.05 0 0 0 0 0.02 0.08 0.05 0.01 0 0 0 0.05 0.02 0.04 0.07 0.01 0.31 0.01 0.02 0.01 0 0 0 0 0 0 0.11 0.04 0 0.01 0.06 0.03 0.06 0 0.04 0.02 0 0.91 0 0 0.67 0 1.17 0.03 0.02 0 0.07
switch	0 0.03 0 0 0 0 0 0.01 0.04 0 0 0 0.03 0 0 0 0.1 0 0.02 0.09 0.03 0.12 0.05 0 0 0 0 0 0 0 0.04 0 0 0 0.01 0 0.01 0.17 0.01 0 0.05 0 0 0 0 0 0.17 0.01 0 0.01
which	0 0 0 0 1.06 0 0 0 0 0 0 0 0 0 0 0 0 0 7.6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0.01 0 0
case	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.84 0 0 0 0.51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.09 0 0 0 0 0 0.56 0 0 0
prev	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
break	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.06 0 0 0 0 0 0.94 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
next	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.74 0 0 0 0 0 3.29 0.24 0 0 0 0 0.15 0 0 0 0 0 0 0 0 0 0 0 3.57 0 0 0 0 0 0 0 0 0.01
default	0.01 0.02 0 0 0 0 0 0.01 0.04 0 0 0 0.05 0 0 0 0.18 0 0.01 0.09 0.01 0.09 0.09 0 0 0 0 0 0.02 0 0.03 0 0 0 0 0 0 0.14 0.01 0 0.07 0 0 0 0 0.02 0.1 0.01 0 0
clearinterval	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.6 0 0 0 0 0 0 0 0 0 0 0 0
setinterval	0 0.03 0 0 0 0 0 0 0.02 0 0 0 0.02 0 0 0 0.07 0 0.02 0.09 0.02 0.08 0.1 0 0 0 0 0 0 0 0.03 0 0 0 0.01 0 0.03 0.2 0.02 0 0.04 0 0 0 0 0.02 0.16 0.02 0 0.02
getitemindex	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
item	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
children	0 0.02 0 0 0 0 0 0 0 0 0.04 0 0 0 0.08 0 0 0.03 0 0 0.02 4.28 0.06 0 0 0 0 0 0 0 0.01 0.06 0 0 0 0 0 0 0.03 0 0 0 0 0 0.35 0 0 0 0 0.02
index	0 0 0 0 0 0 0 0 0.01 0 0 0 0.01 0 0 0 0.02 0 0.01 0.1 0.01 0.06 0.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.05 0.01 0 0.01 0 0 0 0 9.62 0.04 0 0 0
getitemfordirection	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
direction	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 12.97 0 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
activeindex	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.99 0 0 0 0 0 0 0 0 0.01 0 0 0
willwrap	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
delta	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0 0 0 0 0.23 0 0.5 0 0 0 0 0 0 0 0 0 0 0 15.02 0 0 0 0 0 0 0.06 0 0 0 0 0 1.18 0 0 0
itemindex	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.07 0 0 0.44 0 1.31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.18 0 0 0 0 0 0 0 0 0
eq	0 0 0 0 0.03 0 0 0 0 0 0.01 0 0 0.03 0 0 0 0 0.01 1.87 0 0 0 0 0 0 0 0 0 0 0.01 0 0 0 0 0 0 0.37 0 0 0.02 0 0 0.03 0 0.62 0 0 0 0
pos	0 0 0 0 0 0 0 0 32.99 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01
that	0 0.01 0 0 0 0 0 0 0 0.09 0 0 0 0 0 0 4.99 0 0 0 0 0 0 0 3 0 0 0 0 19.91 0 0 0 0 0 0 0 0 0 23 0 0 0 0 0 0 0 0 0 0
slid	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.61 0 0 0 0 0 0 0 0 3.39 0 0 0
yes	0 0.31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.07 0 0 0 0 0 0 0 0 0 1.35 0 0 0
slide	0 0.04 0 0 0 0.1 0.03 0.04 0 0 0.01 0 0.05 0.11 0 0.07 0.04 0 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0.03 0 0 10.27 0.02 0.06 0 0 0 0 0 0.02 0 0.05 0 0
end	0 0.01 0 0 0 0 0.33 0.08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0.01 0 0 0 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.54
iscycling	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
left	0 0.41 0 0 0 0.01 0 0.01 0 37.88 0 0 0 0.01 0 0.03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.31 0 0 0 0.36 0 0 0.03 0 0.01 0.92 0 0 0 0.01 0 0.01 0 0 0
right	0 0.54 0 0 0 0 0 0 0 0.12 14.48 0 0.02 0 0.02 0 0.1 0 0 0.09 0 0.07 0.2 0 0 0 0 0 0 0.12 0.05 0.01 0 0 0 0 0 0.07 0 0 0.06 0 0 0 0 0.01 0.04 0 0 0
relatedtarget	0 0.01 0 0 0 0 0 0 0 0 0 0.01 0.05 0 0 0 0 0 0 0 0 0 0.07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 18.85 0 0 0 0 0 0 0 0 0
slideevent	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.84 0 0 0
nextindicator	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
slidevent	0 0 0 0 0 0 0 0 0.01 0 0 0 0 0 0 0 0.94 0 0 0 0.02 0.76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.27 0 0 0
offsetwidth	0 8.88 0 0 0 0 0 0 0 0.01 0 0 0 0 0 0 0 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.09 0 0 0 0 0 0 0 0.01 0 0 0 0 0 0 0 0 0
force	0 0 0 0 0 0 0 0.02 0 0 0 0 2.71 0 0 0 0.01 0 0.01 0 0 0.01 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0.01 0 0 0.13 0.06 0 0 0 0 0 0.01 0.01 0 0
reflow	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.41 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0.12 0 0 0.01 0 0 0.01 0 0 1.43
join	0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 1.36 0 1.34 0.26 0 0 0 0.01 0 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
action	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
number	0.01 0 0.02 0 0 0 0 0 0.71 0.01 0 0 0.01 0 0.03 0 0.05 0.03 0.01 0 0.67 0.03 0.01 0 0 0 0 0 0 0.01 0.2 0.02 0 0.02 0.02 0 0 0.02 0 0 0.02 0 0 0.01 0 0 0.02 0.07 0 0
clickhandler	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.04 0.78 0 0
slideindex	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ride	0 0.01 0 0 0 0 0 0 0.02 0 0 0 0.03 0 0 0 0.16 0 0.02 0.09 0 0.09 0.01 0 0 0 0 0 0 0 0.01 0 0 0 0 0 0.02 0.13 0 0 0.11 0 0 0 0 0 0.2 0.07 0 0.03
